id,name,geometry
3102540984,York's Kebap,POINT (13.386576 52.4928448)
3105340829,Sushi For You,POINT (13.3067187 52.52688070000001)
3107198500,Halem Grill,POINT (13.2859995 52.537402099999994)
3112849839,Akcan Döner,POINT (13.4958689 52.6346765)
3112849844,Kaufland,POINT (13.495938 52.634580899999996)
3113099753,Spätkauf,POINT (13.5808138 52.45712309999999)
3113178261,Ledo,POINT (13.3098357 52.479419500000006)
3113256766,Spätkauf 36,POINT (13.379083 52.48999349999999)
3113263544,Kolibri,POINT (13.3362725 52.510147399999994)
3117324769,REWE City,POINT (13.390466299999998 52.512516600000005)
3124057511,Kaplan,POINT (13.199583100000002 52.5358264)
3136665156,Uni-Imbiss,POINT (13.2774886 52.449147499999995)
3136935128,Hotway's,POINT (13.3844342 52.493200800000004)
3140301721,Beybaba Döner,POINT (13.363999000000002 52.54334539999999)
3140301723,Müller Eck,POINT (13.3638855 52.5434051)
3140302231,Tele Cafe,POINT (13.3630973 52.54289729999999)
3149313946,Autogas 24h,POINT (13.424506600000003 52.45197439999999)
3149431447,Krokodil Späti,POINT (13.3538487 52.5423337)
3150248663,Antalya,POINT (13.4899797 52.617375599999995)
3150248675,Antalya II,POINT (13.4876108 52.6183862)
3153793061,Grünes Wasser,POINT (13.401389 52.455833)
3155471007,Mr Imbiss BURGER,POINT (13.3905849 52.508180499999995)
3157747970,Kiosk,POINT (13.376453400000003 52.524286999999994)
3157838595,Call a Pizza,POINT (13.3424105 52.46749179999999)
3163972569,Esso,POINT (13.390368800000001 52.492754299999994)
3166307701,Norma,POINT (13.3388208 52.5276005)
3167656606,McDonald's,POINT (13.4248777 52.4866744)
3175690877,REWE,POINT (13.545136 52.544432500000006)
3178171052,THE MOOD BURGER,POINT (13.335722 52.471628)
3180634748,Pizza Como,POINT (13.3171019 52.505085600000015)
3184678568,Curry Dennis,POINT (13.4065493 52.4156548)
3187755700,Patricks Grüne Bude,POINT (13.286848000000003 52.41373299999999)
3194403750,Kiosk,POINT (13.2667275 52.4144672)
3209504900,Late Shop,POINT (13.4415781 52.5014884)
3209505566,Toros,POINT (13.4407523 52.4994279)
3212168336,Rewe,POINT (13.2133845 52.57589699999999)
3215756470,Mmaah,POINT (13.4337304 52.496604)
3215758712,Şiribom Grillhaus,POINT (13.4325552 52.4950623)
3215985724,Uli’s Spätkauf,POINT (13.4222961 52.50269140000001)
3216719429,Örs Market,POINT (13.389656600000002 52.50655830000001)
3218143489,Bio Company,POINT (13.353884900000002 52.548731799999985)
3219121361,Burgers Berlin,POINT (13.353666500000001 52.49431499999999)
3221929062,Der kleine Laden Spätkauf,POINT (13.3777723 52.5450464)
3225762385,ServiceStore DB,POINT (13.3852966 52.47086169999999)
3228366761,Nogi,POINT (13.4658406 52.5059058)
3229157413,Zaim Falafel,POINT (13.328833 52.46498319999999)
3229881310,Nefis,POINT (13.3586095 52.54577299999999)
3235752194,Holi Cow,POINT (13.4353975 52.4772539)
3238408129,König Döner,POINT (13.4411124 52.471401099999994)
3239265254,"Stern Backshop, Stehcafe, Kiosk",POINT (13.4888767 52.50305420000001)
3241060681,Sprint,POINT (13.3704382 52.5588705)
3241436496,Elan,POINT (13.4508052 52.535389900000006)
3256799991,Sattva,POINT (13.4319395 52.49525779999999)
3265404871,Kebap Hayat,POINT (13.524222100000001 52.406185)
3266123514,Sila-Markt,POINT (13.336889000000001 52.52678430000001)
3267343770,Kwik Markt,POINT (13.4576292 52.423977199999996)
3269945961,Aiva Schawarma Falafel Grill,POINT (13.3021475 52.5256319)
3270560161,The Kitchen,POINT (13.334296 52.47026180000001)
3270765762,Zsa Zsa Burger,POINT (13.347990200000002 52.497894299999984)
3270898061,Burgerie,POINT (13.412636 52.54249980000001)
3273363412,Aral,POINT (13.3193169 52.5127625)
3275373406,FalaFel,POINT (13.3887653 52.4938939)
3278025407,Cevdet Usta Grillhaus,POINT (13.3353978 52.5952509)
3283798898,Imbiss Nordtanke,POINT (13.3143942 52.57737379999999)
3284007561,Back & Spätshop,POINT (13.359624 52.56206899999999)
3286264361,Mauerkiosk,POINT (13.3980036 52.53857889999999)
3294052227,Alnatura Super Natur Markt,POINT (13.625508600000002 52.45516649999999)
3306498748,Kiezmarkt,POINT (13.4062087 52.5528632)
3307282338,EDEKA,POINT (13.6208656 52.5299667)
3312315281,Spätinn2,POINT (13.441365000000001 52.47919389999999)
3325877871,Domino's,POINT (13.5642723 52.4131169)
3326694111,T. Viet,POINT (13.3069164 52.499816399999986)
3331333817,Döner Meile,POINT (13.3249358 52.6077191)
3333071085,Kiosk,POINT (13.234957200000002 52.6078582)
3343102777,Barbarossa Grill,POINT (13.3510002 52.491968600000014)
3343659160,Alzad,POINT (13.361944200000002 52.49834669999999)
3343659747,REWE,POINT (13.3621337 52.4992507)
3344180814,LPG Kantine,POINT (13.4134866 52.53274029999999)
3345110733,Asia Sushi Bar,POINT (13.5353669 52.4327558)
3346902286,Prinzen Burger,POINT (13.4071515 52.49882649999999)
3348712211,Kiezkiosk,POINT (13.408786 52.500844799999996)
3354414093,Denns BioMarkt,POINT (13.4509431 52.54745219999999)
3354419274,Falafel Salam,POINT (13.3343993 52.503405199999996)
3354430614,Curry Wolf,POINT (13.3355461 52.50385309999999)
3354444673,Bio Company,POINT (13.324406300000001 52.499129799999984)
3358066813,City Bistro,POINT (13.317879900000001 52.5256393)
3362345317,Familia Market,POINT (13.3203746 52.565744299999984)
3362345352,Domino's,POINT (13.321575600000001 52.565796199999994)
3363584372,Schiller Burger,POINT (13.411436800000002 52.56872919999999)
3364423247,Bester Döner,POINT (13.5923588 52.52931279999999)
3372213943,Asia Imbiss,POINT (13.2832587 52.589849199999996)
3372213949,Kiosk,POINT (13.3269985 52.56327099999999)
3373144216,JWANspäti,POINT (13.4423444 52.48355579999999)
3380827887,Il Viandante,POINT (13.3960171 52.494782099999995)
3382994864,REWE,POINT (13.4227915 52.56131169999998)
3383020379,Spätshop + Bäckerei,POINT (13.423999 52.554019499999995)
3384540738,Spätkauf,POINT (13.4148027 52.5565726)
3385301270,Bio Company,POINT (13.4507131 52.547817599999995)
3388516449,Köfteci,POINT (13.349018300000001 52.481280899999994)
3391048641,Alena Shop,POINT (13.4781424 52.51528179999999)
3391131180,Bobsek Burger,POINT (13.3237736 52.486781199999996)
3391940195,Spätkauf am Q'damm,POINT (13.290618700000001 52.497528799999984)
3391944412,The Mood Burger,POINT (13.2908099 52.4974275)
3393706957,Spätkauf,POINT (13.414857500000002 52.5533461)
3393947819,Tabak Presse,POINT (13.357803100000002 52.551949499999985)
3394249684,City Döner,POINT (13.572052100000002 52.4131564)
3398525115,Eldenaer Spätkauf 28,POINT (13.4691741 52.52021779999999)
3400606710,Storkower Shop,POINT (13.4645875 52.5238056)
3401898908,LPG BioMarkt,POINT (13.3820803 52.4546467)
3404338422,Total,POINT (13.2605921 52.5082671)
3404516540,All in One Spätkauf,POINT (13.3652924 52.5522075)
3409017217,Döner Kebab,POINT (13.2004075 52.53569389999999)
3409123517,Früchte & Asia-Lebensmittel,POINT (13.4789615 52.5163714)
3411198699,,POINT (13.4491334 52.4739517)
3411231692,IKEA Restaurant,POINT (13.3670714 52.4697435)
3427336779,Mama's Küche,POINT (13.492272 52.42050629999999)
3427380188,Denns BioMarkt,POINT (13.4918666 52.42024320000001)
3430685611,Ben Döner,POINT (13.3846704 52.49379119999999)
3440616220,Phuoc,POINT (13.4051369 52.55111790000001)
3442698429,Park Bistro,POINT (13.449303200000001 52.49017049999999)
3442702061,Döner,POINT (13.4703351 52.614529100000006)
3442711034,Mamas Spätkauf,POINT (13.4555955 52.48992109999999)
3442719667,M&S Spätkauf,POINT (13.446269400000002 52.491707199999986)
3442721070,Asia Lebensmittel,POINT (13.4542337 52.489360699999985)
3442739322,Ost-West Späti,POINT (13.4421223 52.48870109999999)
3443269235,Subway,POINT (13.242733 52.43307149999999)
3444450293,Tor Kebab,POINT (13.4002442 52.529727699999995)
3446523824,Kebab King,POINT (13.5191601 52.567028)
3446653825,BioInsel,POINT (13.3610287 52.4857109)
3452115332,Kasatschok Russische Spezialitäten,POINT (13.4131676 52.55051640000001)
3465014812,RK Markt,POINT (13.4125696 52.55349729999999)
3465014815,Almaraii,POINT (13.4138249 52.5534542)
3465036384,Spätkauf P-Berg Kiosk,POINT (13.415001300000002 52.554198)
3472128868,Alnatura Super Natur Markt,POINT (13.3545269 52.500124199999995)
3474035723,Pizza Napoli,POINT (13.3047724 52.513210900000004)
3480272977,Baharat Falafel,POINT (13.3551251 52.4969071)
3480272990,Der Weisse Salon,POINT (13.3557531 52.49680719999999)
3481852919,Catbird,POINT (13.3551105 52.486723)
3486395920,Netto Marken-Discount,POINT (13.5692808 52.4127316)
3488847982,SR-Kiosk,POINT (13.3498056 52.49624430000001)
3488849733,Penny,POINT (13.3478324 52.49638629999999)
3499253021,Denns BioMarkt,POINT (13.420547400000002 52.4949861)
3499253024,Ketels,POINT (13.420351500000002 52.495229999999985)
3499253063,Aigo Korean Food,POINT (13.4203255 52.495277699999995)
3499262003,Spätkauf,POINT (13.4213641 52.49371379999999)
3502496144,Lichtenberger Lieferservice,POINT (13.5179978 52.5686483)
3506086153,Punjab Foods Afro Shop,POINT (13.3742829 52.55825939999999)
3508343426,Caramia Focacceria Gelateria,POINT (13.3537339 52.494535199999994)
3511118180,Phönicia,POINT (13.3494676 52.5495504)
3518023167,,POINT (13.4190049 52.5365725)
3518024330,We Love Späti,POINT (13.4192635 52.53970699999999)
3518773588,Prenzl Kebap,POINT (13.4157629 52.534565799999996)
3525872327,,POINT (13.4236475 52.537512099999994)
3530849181,Spätkauf Astier,POINT (13.3209726 52.50571469999999)
3531946228,Museumsküche,POINT (13.2349962 52.4249272)
3542201095,Pancho Villa Cantina,POINT (13.4324329 52.49513879999999)
3553669941,El Chilenito,POINT (13.3894644 52.4902136)
3561949186,Gülcans Bistrogrill,POINT (13.569016 52.44161269999999)
3563938494,Schnittstelle,POINT (13.422358 52.48987419999999)
3570845450,Zora,POINT (13.3235606 52.4601428)
3570845455,Nordsee,POINT (13.3234688 52.46002729999999)
3571089393,Barlys,POINT (13.3322025 52.4688809)
3573519569,it's Mo,POINT (13.3234349 52.45942589999999)
3574623993,Domino's,POINT (13.3317304 52.59483380000001)
3577574383,Bolu,POINT (13.355191 52.5489311)
3578282893,Minimarkt,POINT (13.4047421 52.5401614)
3578321975,Oker Markt,POINT (13.4240611 52.47402379999999)
3587795266,Feinkost Claus,POINT (13.6460791 52.5233654)
3588747520,Denns BioMarkt,POINT (13.334115400000002 52.47008350000001)
3589417893,Balli Burger,POINT (13.332477100000002 52.469182999999994)
3590230294,Spätshop,POINT (13.3270228 52.5053915)
3592806594,Gudé,POINT (13.4415218 52.501507999999994)
3595355814,Pizza Max,POINT (13.5693135 52.4423766)
3600619653,Cucciolo,POINT (13.2600374 52.43361839999998)
3602855064,KompaktKauf,POINT (13.331485500000001 52.503959099999996)
3607091178,dean&david,POINT (13.4055546 52.5207408)
3607091179,dean&david,POINT (13.3988452 52.5235536)
3610662555,Mac's Kebap,POINT (13.328798 52.4286522)
3611096826,Villa di Wow,POINT (13.4298359 52.49534070000001)
3613295011,Mira Bistro,POINT (13.435419000000001 52.55352880000001)
3615221021,Kalis Deutsche Küche,POINT (13.4322913 52.5177286)
3615273496,,POINT (13.4439393 52.51879619999999)
3615491771,Baran Döner Station,POINT (13.330635300000003 52.527436)
3615491772,Halis Kebap,POINT (13.330400200000001 52.5269842)
3618538618,EDEKA Residenzstraße,POINT (13.3613922 52.566970899999994)
3629578699,Zora Supermarkt,POINT (13.3331988 52.5241928)
3632408169,Imren,POINT (13.3596601 52.489346)
3632641114,Biolino,POINT (13.3603428 52.487967399999995)
3632641121,Efsane,POINT (13.3576383 52.48653799999999)
3632641124,Garda Pizza,POINT (13.3577872 52.4869733)
3632641125,Haupt Getränke,POINT (13.3577362 52.4872311)
3632641136,Tabakwaren Zeitschriften,POINT (13.3532418 52.4842984)
3632641431,Ya-Man,POINT (13.358399 52.48800229999999)
3632644957,Go Asia,POINT (13.3537504 52.484556500000004)
3633921029,Döner Box,POINT (13.3448806 52.43600929999999)
3640923846,Pizzeria Capri,POINT (13.453369500000003 52.54899979999998)
3644083993,Lotto,POINT (13.5630781 52.4456859)
3644133594,Tobacco & Drinks,POINT (13.4567401 52.5105338)
3644204922,,POINT (13.332197000000003 52.468931)
3644274093,Asia Kauf,POINT (13.331396900000001 52.468143299999994)
3644289894,Kebaphaus,POINT (13.5765066 52.455291200000005)
3644425794,Netto,POINT (13.4330222 52.51243549999999)
3644478493,REWE City,POINT (13.5789184 52.457739399999994)
3646253994,Salzmann Bistro,POINT (13.498838 52.49719089999999)
3650391091,Ketch'up 35,POINT (13.4314422 52.4522456)
3652772725,Tommi's Burger Joint,POINT (13.3975577 52.53238099999999)
3658581497,Torino,POINT (13.3752044 52.595644400000005)
3666631698,Netto Marken-Discount,POINT (13.345818500000002 52.49602099999999)
3666796896,Pizza Lovers,POINT (13.4712901 52.52947779999999)
3666951531,Aldi,POINT (13.422594700000001 52.56136310000001)
3668303150,Kebab Haus,POINT (13.4558428 52.4735581)
3668356555,Lotto-Toto-Tabak-Center,POINT (13.5249054 52.48251159999999)
3670161822,Asia Imbiss,POINT (13.329718000000002 52.4292515)
3670161824,Kiosk,POINT (13.329039400000001 52.42909239999999)
3672491276,M&M Kiosk,POINT (13.46941 52.504977000000004)
3672738935,Edeka,POINT (13.1439156 52.45507650000001)
3675739231,Asia-Land,POINT (13.3348469 52.50152229999999)
3676001081,Five Guys,POINT (13.3307336 52.503142799999985)
3676805351,Food Box,POINT (13.3354461 52.595855099999994)
3677318158,Sushi,POINT (13.2073226 52.5560139)
3677450357,Spätie,POINT (13.2087876 52.5620681)
3677459026,La Sila,POINT (13.208782200000002 52.562014899999994)
3678881034,Spätkauf,POINT (13.3317291 52.5047344)
3682950108,Aldi Nord,POINT (13.3548869 52.5995142)
3683023907,Express Shop Leo,POINT (13.359208 52.54653209999999)
3685604688,E-Center,POINT (13.4988103 52.5605173)
3686065800,HIT,POINT (13.3047764 52.51352329999999)
3686251705,Sonnen Spätkauf,POINT (13.4473738 52.477875)
3686292358,Sahara Imbiss,POINT (13.4863117 52.46587269999999)
3688058625,,POINT (13.334778 52.618237)
3703501676,Gemüse Kebab,POINT (13.4706758 52.506856099999986)
3707767489,By Curry,POINT (13.461923 52.4698129)
3710407323,Mini Market,POINT (13.3021293 52.5110557)
3712221852,Nazar Supermarkt,POINT (13.3630907 52.49945830000001)
3712223323,,POINT (13.3634241 52.499500399999995)
3712223331,Spätkauf,POINT (13.3626548 52.4986146)
3712391645,Kaiser Spätkauf,POINT (13.301708100000003 52.51196629999999)
3715380087,Snackpoint,POINT (13.4131248 52.5759317)
3717267112,Lottoshop Tittiseestraße,POINT (13.3356611 52.60894259999999)
3717599468,Yorma's,POINT (13.4111067 52.52155259999999)
3721863451,Späti Bull,POINT (13.308992200000002 52.50671849999998)
3727774829,Imbiss,POINT (13.3864355 52.445734599999994)
3730491777,Burro Unchained,POINT (13.4240296 52.4749418)
3734960539,Yarok,POINT (13.3920711 52.528314999999985)
3737222085,Zaitoun,POINT (13.454420600000002 52.51405349999999)
3740577345,Bang Boom Burger,POINT (13.4309837 52.4871088)
3742323290,Pizza Max,POINT (13.4974554 52.507742400000005)
3750152225,Bro Burger,POINT (13.4471713 52.50358779999999)
3750154925,Spätkauf,POINT (13.447367500000002 52.50383279999999)
3751809295,Angry Chicken,POINT (13.4229136 52.50056229999999)
3755709522,Nord Bistro,POINT (13.3191523 52.6070088)
3757302128,Prime Shop,POINT (13.377499700000001 52.5567564)
3758651545,Feuer KsoiK,POINT (13.332238700000001 52.4637039)
3758674232,Kiosk Späti,POINT (13.3386596 52.464365999999984)
3758749628,Falafel Dream 2010,POINT (13.3651908 52.5432806)
3758934259,Java House,POINT (13.3501412 52.54686899999999)
3760553690,Safran,POINT (13.3493413 52.54671929999999)
3772659942,Rewe,POINT (13.5067596 52.5648536)
3772659944,Pizzeria La Rosa,POINT (13.5055986 52.56451029999999)
3772659954,Saray Grill,POINT (13.506729800000002 52.56437659999999)
3772659955,Lotto und Zeitschriften Friese,POINT (13.5062675 52.564995299999985)
3772667658,Burger King,POINT (13.504792 52.56435119999999)
3772667668,Nordsee,POINT (13.5056828 52.5647245)
3772706434,Pizzeria Monello,POINT (13.4953027 52.415314099999996)
3772713841,Asos Grill,POINT (13.5257461 52.40233150000001)
3774630007,Three Dudes Next Door,POINT (13.4310991 52.4867127)
3779407694,Mitte Meer,POINT (13.3693011 52.484832999999995)
3780185338,Döner Game,POINT (13.354272000000002 52.54941490000001)
3780185339,Müller-Kiosk / DHL Postfiliale 639,POINT (13.353671100000001 52.549777199999994)
3780859027,Christian Kowall,POINT (13.3637597 52.5655004)
3780969415,Toms Wurst,POINT (13.3491419 52.4979525)
3789168245,Asia Supermarkt,POINT (13.5170444 52.4624408)
3789175907,,POINT (13.5169241 52.46212649999999)
3789200614,Spätkauf 30,POINT (13.517886 52.4617007)
3789215205,Döner Bistro,POINT (13.513846 52.4625961)
3789268878,Kiosk & Bakery,POINT (13.4492032 52.510739499999985)
3792654757,Bistro Weide,POINT (13.5145636 52.4624533)
3792656709,Spätkauf 49,POINT (13.5144455 52.4625301)
3794192039,Internet Spätkauf,POINT (13.5256459 52.4835934)
3798391366,Späti Wood,POINT (13.3659567 52.4991411)
3803590073,Multi Shop,POINT (13.3477348 52.55089430000001)
3803711353,Foodbag,POINT (13.4099057 52.5037635)
3810384964,Mervan bistro,POINT (13.4203676 52.51709259999999)
3811248574,Mini-Markt,POINT (13.2853657 52.58701260000001)
3826013959,Pizza Zone,POINT (13.3538164 52.4986898)
3826013965,Burgerzone,POINT (13.3537937 52.498778599999994)
3826013967,Late Night Shop,POINT (13.3537781 52.498849)
3826013971,Curry Nolle,POINT (13.353618900000003 52.49890289999999)
3826013972,Fresh'n Fast,POINT (13.3523316 52.49901)
3826014009,Keb'Up House,POINT (13.3538051 52.49873409999999)
3826014014,Luciano Pizza,POINT (13.3538571 52.49837599999999)
3826451055,Bolu,POINT (13.3484057 52.50038289999999)
3826451957,Denns BioMarkt,POINT (13.3483763 52.4980181)
3826452463,Pizza Luna,POINT (13.3464013 52.49737689999999)
3830168143,Vuí Vẻ,POINT (13.364310400000003 52.50058159999999)
3831991073,Pizza con Amore,POINT (13.337410000000002 52.526389699999996)
3833209860,Düzgün,POINT (13.3071955 52.504220399999994)
3835317332,Propan Geppert,POINT (13.3706421 52.43526520000001)
3837620177,Burger King,POINT (13.363105 52.5004871)
3837620189,Bam Bi Bowls,POINT (13.3631682 52.50056899999999)
3837620653,Kaplan,POINT (13.3627489 52.5000846)
3837620655,Kimlong,POINT (13.3628864 52.5002481)
3837671815,Go Asia,POINT (13.3852152 52.4690441)
3841171913,Turm Bistro,POINT (13.345152800000001 52.5264539)
3841171917,Imren,POINT (13.3351652 52.52630829999999)
3842489107,Domino's,POINT (13.490142500000001 52.512381500000004)
3851784124,Bio Company,POINT (13.4150932 52.488475199999996)
3853848980,Quán Chè,POINT (13.345387 52.484943799999996)
3854065170,Britzer Bistro,POINT (13.4382365 52.452947699999996)
3854437095,Tori-Katsu,POINT (13.359675800000002 52.49600899999999)
3855567141,Köfteci,POINT (13.361475100000002 52.4972342)
3855567148,Eurogida,POINT (13.361189300000001 52.49677929999999)
3855567795,Istanbul Grill,POINT (13.3616426 52.497619199999995)
3855574934,Yaprak Döner,POINT (13.3612508 52.4977355)
3858762686,Baraka Supermarkt,POINT (13.3550385 52.48525099999999)
3859397149,Balli,POINT (13.3546365 52.49904909999999)
